date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:36:03	970451/970451	---MCZ	200	added ('OK')	text/html	etag:W/%22eced3-jwV8aFUulARgnRBcS5y+W02olQA%22	https://www.veenaworld.com/india/imphal-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/imphal-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:05%20GMT	http://www.veenaworld.com/india/cherrapunjee-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/cherrapunjee-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:05	1145241/1145241	---MCZ	200	added ('OK')	text/html	etag:W/%22117999-C7CFnGXSDOE5RBm07I2Rt6K3FaI%22	https://www.veenaworld.com/india/meghalaya-tour-packages/s	veenaworld_site/www.veenaworld.com/india/meghalaya-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:36:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:08%20GMT	http://www.veenaworld.com/india/dawki-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/dawki-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:08	1234182/1234182	---MCZ	200	added ('OK')	text/html	etag:W/%2212d506-HGOxmzy+TWg0S4iUoYZjBrIujUk%22	https://www.veenaworld.com/india/cherrapunjee-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/cherrapunjee-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:10%20GMT	http://www.veenaworld.com/india/mawlynnong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mawlynnong-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:10	971846/971846	---MCZ	200	added ('OK')	text/html	etag:W/%22ed446-j0vaA8mMHhdhL2Kf8ivCsT5eDSo%22	https://www.veenaworld.com/india/dawki-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/dawki-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:12%20GMT	http://www.veenaworld.com/india/shillong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/shillong-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:12	1065272/1065272	---MCZ	200	added ('OK')	text/html	etag:W/%22104138-RDnOyoOmusQ507Q0EEjDXnZ/Yy8%22	https://www.veenaworld.com/india/mawlynnong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mawlynnong-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:14%20GMT	http://www.veenaworld.com/india/mizoram-tour-packages/s	veenaworld_site/www.veenaworld.com/india/mizoram-tour-packages/s	(from https://www.veenaworld.com/world)
19:36:15	1207223/1207223	---MCZ	200	added ('OK')	text/html	etag:W/%22126bb7-h+VrfH6FeUWlVs3sL5xZ9/ygvCA%22	https://www.veenaworld.com/india/shillong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/shillong-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:20%20GMT	http://www.veenaworld.com/india/aizawl-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/aizawl-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:20	892598/892598	---MCZ	200	added ('OK')	text/html	etag:W/%22d9eb6-jUGXMSZifJmargKgGTOWeu+nDik%22	https://www.veenaworld.com/india/mizoram-tour-packages/s	veenaworld_site/www.veenaworld.com/india/mizoram-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:36:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:24%20GMT	http://www.veenaworld.com/india/nagaland-tour-packages/s	veenaworld_site/www.veenaworld.com/india/nagaland-tour-packages/s	(from https://www.veenaworld.com/world)
19:36:24	962776/962776	---MCZ	200	added ('OK')	text/html	etag:W/%22eb0d8-i4lv0p6EWn0ZM+plwlu/+GldEUU%22	https://www.veenaworld.com/india/aizawl-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/aizawl-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:30%20GMT	http://www.veenaworld.com/india/kohima-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kohima-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:30	894671/894671	---MCZ	200	added ('OK')	text/html	etag:W/%22da6cf-SbVrHbSNIQkXrhkyA3ShUsbdmVU%22	https://www.veenaworld.com/india/nagaland-tour-packages/s	veenaworld_site/www.veenaworld.com/india/nagaland-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:36:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:32%20GMT	http://www.veenaworld.com/india/orissa-tour-packages/s	veenaworld_site/www.veenaworld.com/india/orissa-tour-packages/s	(from https://www.veenaworld.com/world)
19:36:32	962246/962246	---MCZ	200	added ('OK')	text/html	etag:W/%22eaec6-hq6veGWqxXUIPgGhbHnhXwgzaoc%22	https://www.veenaworld.com/india/kohima-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kohima-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:34%20GMT	http://www.veenaworld.com/india/bhubaneshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhubaneshwar-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:33	1114710/1114710	---MCZ	200	added ('OK')	text/html	etag:W/%22110256-hwk1KER2ssOnCpfCxwfB1qiLm7c%22	https://www.veenaworld.com/india/orissa-tour-packages/s	veenaworld_site/www.veenaworld.com/india/orissa-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:36:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:36%20GMT	http://www.veenaworld.com/india/chilika-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/chilika-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:36	1095662/1095662	---MCZ	200	added ('OK')	text/html	etag:W/%2210b7ee-FSR0UAgdbTGJ31syIR0chy3f0J0%22	https://www.veenaworld.com/india/bhubaneshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhubaneshwar-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:41%20GMT	http://www.veenaworld.com/india/konark-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/konark-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:41	802754/802754	---MCZ	200	added ('OK')	text/html	etag:W/%22c3fc2-gypKDgTZGbYpuxidhzF7rJUgMls%22	https://www.veenaworld.com/india/chilika-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/chilika-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:45%20GMT	http://www.veenaworld.com/india/puri-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/puri-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:45	803756/803756	---MCZ	200	added ('OK')	text/html	etag:W/%22c3fa9-DsKIJt0FfS0fN9dnWFzTXuqFAH0%22	https://www.veenaworld.com/india/konark-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/konark-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:47%20GMT	http://www.veenaworld.com/india/gangtok-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gangtok-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:47	1196567/1196567	---MCZ	200	added ('OK')	text/html	etag:W/%22124217-BVbn5v04CecNs3pf3WyZTFBhsAM%22	https://www.veenaworld.com/india/puri-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/puri-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:49%20GMT	http://www.veenaworld.com/india/lachung-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/lachung-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:49	1116631/1116631	---MCZ	200	added ('OK')	text/html	etag:W/%221109d7-KTApXclydDwqF95mH/PWVOiWqGs%22	https://www.veenaworld.com/india/gangtok-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gangtok-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:50%20GMT	http://www.veenaworld.com/india/namchi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/namchi-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:50	989077/989077	---MCZ	200	added ('OK')	text/html	etag:W/%22f1795-zEE+GaG5DKQgT+YOZDue8DTMx8g%22	https://www.veenaworld.com/india/lachung-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/lachung-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:52%20GMT	http://www.veenaworld.com/india/pelling-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pelling-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:52	739312/739312	---M-Z	200	added ('OK')	text/html	etag:W/%22b47f0-M++wl8Bzf4klUH69KY4rl50nEpQ%22	https://www.veenaworld.com/india/namchi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/namchi-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:54%20GMT	http://www.veenaworld.com/india/agartala-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/agartala-tour-packages/ct	(from https://www.veenaworld.com/world)
19:36:54	1004266/1004266	---MCZ	200	added ('OK')	text/html	etag:W/%22f52ea-50wYzVmT5QpLgv2+zq9HrL2MzPE%22	https://www.veenaworld.com/india/pelling-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pelling-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:36:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:06:56%20GMT	http://www.veenaworld.com/india/west-bengal-tour-packages/s	veenaworld_site/www.veenaworld.com/india/west-bengal-tour-packages/s	(from https://www.veenaworld.com/world)
19:36:56	943428/943428	---MCZ	200	added ('OK')	text/html	etag:W/%22e6544-WU82I4lTMWe8FFhoO7hpfKHUybw%22	https://www.veenaworld.com/india/agartala-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/agartala-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:02%20GMT	http://www.veenaworld.com/india/bagdogra-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bagdogra-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:02	1091078/1091078	---MCZ	200	added ('OK')	text/html	etag:W/%2210a606-WXprS6v3wTewLQY3fCb32KlKu/0%22	https://www.veenaworld.com/india/west-bengal-tour-packages/s	veenaworld_site/www.veenaworld.com/india/west-bengal-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:37:04	150/150	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2007%20Nov%202024%2014:07:04%20GMT	https://www.veenaworld.com/india/bagdogra-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bagdogra-tour-packages/ct.142.delayed	(from https://www.veenaworld.com/world)
19:37:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:04%20GMT	http://www.veenaworld.com/india/darjeeling-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/darjeeling-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:06%20GMT	http://www.veenaworld.com/india/kalimpong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kalimpong-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:06	1105964/1105964	---MCZ	200	added ('OK')	text/html	etag:W/%2210e02c-ddG5S5jNSDVRyIJuBeB2YiRG3Ic%22	https://www.veenaworld.com/india/darjeeling-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/darjeeling-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:07%20GMT	http://www.veenaworld.com/india/kolkata-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kolkata-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:07	765466/765466	---M-Z	200	added ('OK')	text/html	etag:W/%22bae1a-QUE58/3nGG2VFqNm/CdZG4Lek9g%22	https://www.veenaworld.com/india/kalimpong-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kalimpong-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:08%20GMT	http://www.veenaworld.com/india/sunderbans-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/sunderbans-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:08	892180/892180	---MCZ	200	added ('OK')	text/html	etag:W/%22d9d14-8ORGpgY+xmkD4MAKMc1WXmcSUpM%22	https://www.veenaworld.com/india/kolkata-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kolkata-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:10%20GMT	http://www.veenaworld.com/india/goa-tour-packages/s	veenaworld_site/www.veenaworld.com/india/goa-tour-packages/s	(from https://www.veenaworld.com/world)
19:37:10	847874/847874	---MCZ	200	added ('OK')	text/html	etag:W/%22cf002-0jghjjQSU/iN4eLqQJViUSKMWsY%22	https://www.veenaworld.com/india/sunderbans-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/sunderbans-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:12%20GMT	http://www.veenaworld.com/india/gujarat-tour-packages/s	veenaworld_site/www.veenaworld.com/india/gujarat-tour-packages/s	(from https://www.veenaworld.com/world)
19:37:12	1091353/1091353	---MCZ	200	added ('OK')	text/html	etag:W/%2210a719-ZV793XFTd84EObWBd63Gpl/t9NI%22	https://www.veenaworld.com/india/goa-tour-packages/s	veenaworld_site/www.veenaworld.com/india/goa-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:37:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:14%20GMT	http://www.veenaworld.com/india/ahmedabad-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ahmedabad-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:15	1250152/1250152	---MCZ	200	added ('OK')	text/html	etag:W/%22131368-mZVSdIuT3H/w2mFX2y0XocQ674o%22	https://www.veenaworld.com/india/gujarat-tour-packages/s	veenaworld_site/www.veenaworld.com/india/gujarat-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:37:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:27%20GMT	http://www.veenaworld.com/india/bhuj-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhuj-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:27	1254431/1254431	---MCZ	200	added ('OK')	text/html	etag:W/%2213241f-GVQ4oHIaY4dzrYkFJCcuF0hHyr4%22	https://www.veenaworld.com/india/ahmedabad-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ahmedabad-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:30%20GMT	http://www.veenaworld.com/india/dwarka-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/dwarka-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:30	1117378/1117378	---MCZ	200	added ('OK')	text/html	etag:W/%22110cc2-pMPetJHJ8RfcgVAGijyy4gcxpfo%22	https://www.veenaworld.com/india/bhuj-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhuj-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:32%20GMT	http://www.veenaworld.com/india/gir-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gir-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:32	1202281/1202281	---MCZ	200	added ('OK')	text/html	etag:W/%22125869-8w9NyxzumtT+sc5Vx9W/gxc3gbI%22	https://www.veenaworld.com/india/dwarka-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/dwarka-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:34%20GMT	http://www.veenaworld.com/india/patan-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/patan-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:34	972520/972520	---MCZ	200	added ('OK')	text/html	etag:W/%22ed6e8-GxVyZaeFRrt3vdiSfXr8ohX8FGg%22	https://www.veenaworld.com/india/gir-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gir-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:37%20GMT	http://www.veenaworld.com/india/kevadiya-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kevadiya-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:37	1079283/1079283	---MCZ	200	added ('OK')	text/html	etag:W/%221077f3-HYj9yCWsHmFSALaqlKrxq0HvGbM%22	https://www.veenaworld.com/india/patan-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/patan-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:38%20GMT	http://www.veenaworld.com/india/narmada-tent-city-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/narmada-tent-city-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:38	719841/719841	---MCZ	200	added ('OK')	text/html	etag:W/%22afbe1-OkwrN3ka9tOWfpf5X/vgAuyFovw%22	https://www.veenaworld.com/india/kevadiya-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kevadiya-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:41%20GMT	http://www.veenaworld.com/india/kutch-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kutch-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:42	959890/959890	---MCZ	200	added ('OK')	text/html	etag:W/%22ea592-6emgrtCV8vkfokXbcl9u/9J0OCU%22	https://www.veenaworld.com/india/narmada-tent-city-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/narmada-tent-city-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:45%20GMT	http://www.veenaworld.com/india/somnath-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/somnath-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:45	993547/993547	---M-Z	200	added ('OK')	text/html	etag:W/%22f290b-pbZwntLHMPic5BLebMd2+vnxTmI%22	https://www.veenaworld.com/india/kutch-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kutch-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:49%20GMT	http://www.veenaworld.com/india/madhya-pradesh-tour-packages/s	veenaworld_site/www.veenaworld.com/india/madhya-pradesh-tour-packages/s	(from https://www.veenaworld.com/world)
19:37:49	1155916/1155916	---MCZ	200	added ('OK')	text/html	etag:W/%2211a34c-Hpdlou+X3/71DZOvFon4BUUrg18%22	https://www.veenaworld.com/india/somnath-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/somnath-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:50%20GMT	http://www.veenaworld.com/india/bhedaghat-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhedaghat-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:51	1229343/1229343	---M-Z	200	added ('OK')	text/html	etag:W/%2212c21f-9L0BqIRRj0+sITOemlsHUNcie/o%22	https://www.veenaworld.com/india/madhya-pradesh-tour-packages/s	veenaworld_site/www.veenaworld.com/india/madhya-pradesh-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:37:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:55%20GMT	http://www.veenaworld.com/india/bhopal-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhopal-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:55	893246/893246	---MCZ	200	added ('OK')	text/html	etag:W/%22da13e-/feYodf/mLdIptq1tWbzcuXJUYw%22	https://www.veenaworld.com/india/bhedaghat-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhedaghat-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:57%20GMT	http://www.veenaworld.com/india/gwalior-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gwalior-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:56	1048419/1048419	---MCZ	200	added ('OK')	text/html	etag:W/%22fff63-13/5kB3J5ukF0GOE+Q7dweC3G+w%22	https://www.veenaworld.com/india/bhopal-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bhopal-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:37:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:07:58%20GMT	http://www.veenaworld.com/india/indore-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/indore-tour-packages/ct	(from https://www.veenaworld.com/world)
19:37:58	1063995/1063995	---MCZ	200	added ('OK')	text/html	etag:W/%22103c3b-9ur9NkcC4+nw4pRwjxTUfFBJIEg%22	https://www.veenaworld.com/india/gwalior-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/gwalior-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:00%20GMT	http://www.veenaworld.com/india/jabalpur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jabalpur-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:00	1101872/1101872	---MCZ	200	added ('OK')	text/html	etag:W/%2210d030-rKVD01/Si3CRCbeTZXeS8/r7r20%22	https://www.veenaworld.com/india/indore-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/indore-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:02%20GMT	http://www.veenaworld.com/india/khajuraho-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/khajuraho-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:03	1047871/1047871	---M-Z	200	added ('OK')	text/html	etag:W/%22ffd3f-FsIBIgl6rnoWPnIKopFnHPc4kbU%22	https://www.veenaworld.com/india/jabalpur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jabalpur-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:10%20GMT	http://www.veenaworld.com/india/omkareshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/omkareshwar-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:10	1069293/1069293	---MCZ	200	added ('OK')	text/html	etag:W/%221050ed-7W/NHZM/xwZZqJ+kFVBZKA/lqU8%22	https://www.veenaworld.com/india/khajuraho-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/khajuraho-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:12%20GMT	http://www.veenaworld.com/india/orchha-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/orchha-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:12	838978/838978	---MCZ	200	added ('OK')	text/html	etag:W/%22ccd42-3oZ50v8OJdBIc/7r8WbTjnxS2JM%22	https://www.veenaworld.com/india/omkareshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/omkareshwar-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:14%20GMT	http://www.veenaworld.com/india/maheshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/maheshwar-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:14	1013717/1013717	---MCZ	200	added ('OK')	text/html	etag:W/%22f77d5-RDy124a6qQEL2zpjOurHNfupPRg%22	https://www.veenaworld.com/india/orchha-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/orchha-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:17%20GMT	http://www.veenaworld.com/india/mandu-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mandu-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:17	915319/915319	---MCZ	200	added ('OK')	text/html	etag:W/%22df777-kWVqgZGcCFliZMwjkxT1Im+od9A%22	https://www.veenaworld.com/india/maheshwar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/maheshwar-tour-packages/ct.html	(from https://www.veenaworld.com/world)
